k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_enable
464,0.464,34.03799172092356,1.9652424578921859,2.080253228999233,-27.76396328281287,27.841787131327308,29.26419770560564,0.0,61.63748962937273,0.0,-609.54537839463,4.773794015317918,1.9652424578921859,-59.5572364003735,-27.76396328281287,65.71074542888213,34.03799172092356,1.9652424578921859,2.080253228999233,-27.76396328281287,0.0,0.0,0.0,0.0,1,1,1,1
465,0.465,34.029325039932196,1.960535385790333,-18.41926595088266,17.743585993854897,25.575460936035327,29.325530422545814,0.0,61.0279442509781,0.0,-598.4649302328696,4.703794617386382,1.960535385790333,-79.44721020186077,17.743585993854897,81.40450879883727,34.029325039932196,1.960535385790333,-18.419265950882668,17.743585993854897,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1
466,0.466,34.00335306181415,1.9992161927598313,-32.33194669322778,58.716127171367354,67.02938435475822,29.386259134331674,0.0,60.42947932074523,0.0,-583.4530295242079,4.617093927482479,1.9992161927598313,-92.76142601397301,58.716127171367354,109.78281170634122,34.00335306181415,1.9992161927598313,-32.33194669322778,58.716127171367354,0.0,0.0,0.0,0.0,1,1,1,1
467,0.467,33.96719029497167,2.0758929831334365,-38.6722050036247,93.4723431606983,101.15640551044564,29.446396887137656,0.0,59.84602629122102,0.0,-565.2159329482354,4.520793407834017,2.0758929831334365,-98.51823129484572,93.4723431606983,135.80471579962185,33.96719029497167,2.0758929831334365,-38.6722050036247,93.4723431606983,0.0,0.0,0.0,0.0,1,1,1,1
468,0.468,33.928717562059646,2.183601189748543,-36.90216671219382,120.55916452146062,126.08045866892758,29.505960305462402,0.0,59.28081035827279,0.0,-544.6156736855427,4.422757256597244,2.183601189748543,-96.1829770704666,120.55916452146062,154.2260588495035,33.928717562059646,2.183601189748543,-36.90216671219382,120.55916452146062,0.0,0.0,0.0,0.0,1,1,1,1
469,0.46900000000000003,33.89611107939758,2.3140629769368926,-26.973704169490176,138.81227680107463,141.40872995441737,29.564968807983835,0.0,58.73619468458725,0.0,-522.6236614313291,4.331142271413743,2.3140629769368926,-85.70989885407742,138.81227680107463,163.14115039521556,33.89611107939758,2.3140629769368926,-26.973704169490176,138.81227680107463,0.0,0.0,0.0,0.0,1,1,1,1
470,0.47000000000000003,33.87734300334947,2.4580013199447217,-9.343166296119236,147.40456303890517,147.70037224437692,29.623443690837707,0.0,58.213571023155914,0.0,-500.26702919200034,4.253899312511766,2.4580013199447217,-67.55673731927516,147.40456303890517,162.14813585704928,33.87734300334947,2.4580013199447217,-9.343166296119243,147.40456303890517,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1
471,0.47100000000000003,33.87968139510505,2.6054955813102656,15.042232407608658,145.88034978700097,146.65382780473976,29.68140712834627,0.0,57.71330399396391,0.0,-478.5706521354195,4.198274266758784,2.6054955813102656,-42.671071586355254,145.88034978700097,151.99308143565486,33.87968139510505,2.6054955813102656,15.042232407608658,145.88034978700097,0.0,0.0,0.0,0.0,1,1,1,1
472,0.47200000000000003,33.90921781827995,2.7463635806454927,44.78585240157253,134.17395387181278,141.4511310415395,29.738881147014165,0.0,57.234733341828495,0.0,-458.49802508936295,4.170336671265783,2.7463635806454927,-12.448880940255968,134.17395387181278,134.7502301825864,33.90921781827995,2.7463635806454927,44.78585240157253,134.17395387181278,0.0,0.0,0.0,0.0,1,1,1,1
473,0.47300000000000003,33.970449505661165,2.870553995345854,78.10886540175954,112.61172353409202,137.04887862244246,29.79588663134345,0.0,56.77623531673913,0.0,-440.89427392768,4.174562874317715,2.870553995345854,21.332630085020412,112.61172353409202,114.61449028662604,33.970449505661165,2.870553995345854,78.10886540175954,112.61172353409202,0.0,0.0,0.0,0.0,1,1,1,1
474,0.47400000000000003,34.06594027729861,2.9685324880093713,112.9398362576973,81.89750012247207,139.50844827545674,29.852442419523225,0.0,56.33534104281145,0.0,-426.43448678996833,4.213497857775383,2.9685324880093713,56.604495214885844,81.89750012247207,99.55535849386685,34.06594027729861,2.9685324880093713,112.9398362576973,81.89750012247207,0.0,0.0,0.0,0.0,1,1,1,1
475,0.47500000000000003,34.196080306904776,3.031645251466541,147.02196648140261,43.0821621309158,153.20421443920264,29.90856454332264,0.0,55.908906556021485,0.0,-415.580288192302,4.287515763582135,3.031645251466541,91.11305992538112,43.0821621309158,100.78522899135868,34.196080306904776,3.031645251466541,147.02196648140261,43.0821621309158,0.0,0.0,0.0,0.0,1,1,1,1
476,0.47600000000000003,34.35895963423807,3.0524446807316226,178.03233129776652,-2.4813811237990206,178.04962296955094,29.964265659734565,0.0,55.49332626782918,0.0,-408.54715632613573,4.394693974503504,3.0524446807316226,122.53900502993733,-2.4813811237990206,122.56412609735588,34.35895963423807,3.0524446807316226,178.03233129776652,-2.4813811237990206,0.0,0.0,0.0,0.0,1,1,1,1
477,0.47700000000000004,34.550364285387225,3.0249635766956957,203.70676098758403,-53.1957353071862,210.53795554940896,30.01955471242423,0.0,55.084779111503046,0.0,-405.2844235795385,4.530809572962994,3.0249635766956957,148.62198187608098,-53.1957353071862,157.8552493636064,34.550364285387225,3.0249635766956957,203.70676098758403,-53.1957353071862,0.0,0.0,0.0,0.0,1,1,1,1
478,0.47800000000000004,34.763897313837056,2.9449265822716035,221.96367656792359,-107.2865428245541,246.5325049294609,30.074436849323945,0.0,54.67949468792351,0.0,-405.4692323692796,4.689460464513111,2.9449265822716035,167.28418188000006,-107.2865428245541,198.7319797579288,34.763897313837056,2.9449265822716035,221.96367656792359,-107.2865428245541,0.0,0.0,0.0,0.0,1,1,1,1
479,0.47900000000000004,34.99122036432205,2.8098903442106766,231.02020847904765,-162.87698015348235,282.6645492268539,30.128913609395685,0.0,54.27402545555423,0.0,-408.51497841559643,4.862306754926362,2.8098903442106766,176.74618302349342,-162.87698015348235,240.35000286518016,34.99122036432205,2.8098903442106766,231.02020847904765,-162.87698015348235,0.0,0.0,0.0,0.0,1,1,1,1
480,0.48,35.222404849571106,2.6193070568451464,229.49430457828907,-218.06592895451573,316.57603384442797,30.18298337736203,0.0,53.865510477138635,0.0,-413.5940012320883,5.039421472209074,2.6193070568451464,175.62879410115045,-218.06592895451573,279.99682621097725,35.222404849571106,2.6193070568451464,229.49430457828907,-218.06592895451573,0.0,0.0,0.0,0.0,1,1,1,1
481,0.481,35.44637586787039,2.374509434858575,216.48725071728785,-271.0063666509512,346.85902105679713,30.236642090838554,0.0,53.45191647590654,0.0,-419.6735182591097,5.209733777031833,2.374509434858575,163.0353342413813,-271.0063666509512,316.2672461329954,35.44637586787039,2.374509434858575,216.48725071728785,-271.0063666509512,0.0,0.0,0.0,0.0,1,1,1,1
482,0.482,35.651426898752824,2.078618627999602,191.64204556821505,-319.9805252900083,372.98017399647324,30.289884170555332,0.0,53.03224295764743,0.0,-425.5630857417681,5.361542728197492,2.078618627999602,138.6098026105676,-319.9805252900083,348.7122222472424,35.651426898752824,2.078618627999602,191.64204556821505,-319.9805252900083,0.0,0.0,0.0,0.0,1,1,1,1
483,0.483,35.82577937063517,1.7363799753700775,155.17433699421457,-363.46852592314127,395.2068372363202,30.34270363197011,0.0,52.60667987190566,0.0,-429.97124452336027,5.4830757386650575,1.7363799753700775,102.5676571223089,-363.46852592314127,377.6632013107721,35.82577937063517,1.7363799753700775,155.17433699421457,-363.46852592314127,0.0,0.0,0.0,0.0,1,1,1,1
484,0.484,35.95815861232068,1.3539346483401693,107.87407262011604,-400.2075021058406,414.49108589383013,30.395095326219757,0.0,52.176708627382304,0.0,-431.5685060856626,5.563063286100924,1.3539346483401693,55.697363992733735,-400.2075021058406,404.06464965093824,35.95815861232068,1.3539346483401693,107.87407262011604,-400.2075021058406,0.0,0.0,0.0,0.0,1,1,1,1
485,0.485,36.03835662173175,0.9385380078304565,51.07756512735691,-429.238666348568,432.26698965805457,30.447056250594095,0.0,51.74514012129664,0.0,-429.0534806127645,5.591300371137656,0.9385380078304565,-0.6675749939397306,-429.238666348568,429.2391854724704,36.03835662173175,0.9385380078304565,51.07756512735691,-429.238666348568,0.0,0.0,0.0,0.0,1,1,1,1
486,0.486,36.05775257142214,0.49823777937840563,-13.388759621285132,-449.94032732368055,450.13948619993045,30.498586863975085,0.0,51.31608664068388,0.0,-421.21876381284494,5.5591657074470575,0.49823777937840563,-64.70484626196901,-449.94032732368055,454.56904347076454,36.05775257142214,0.49823777937840563,-13.388759621285132,-449.94032732368055,0.0,0.0,0.0,0.0,1,1,1,1
487,0.487,36.009763999005656,0.04152682658490755,-83.29016014261273,-462.04550807816435,469.49260091272055,30.54969234123386,0.0,50.89486787687103,0.0,-407.0131929266322,5.460071657771795,0.04152682658490755,-134.18502801948375,-462.04550807816435,481.1358158356107,36.009763999005656,0.04152682658490755,-83.29016014261272,-462.04550807816435,0.0,0.0,-1.4210854715202004e-14,0.0,1,1,1,1
488,0.488,35.89020509668909,-0.42301369390818844,-156.08679245054955,-465.64351715696364,491.10790244895105,30.600383702514268,0.0,50.4878546839444,0.0,-385.59725544773977,5.289821394174819,-0.42301369390818844,-206.57464713449394,-465.64351715696364,509.4084509595892,35.89020509668909,-0.42301369390818844,-156.08679245054955,-465.64351715696364,0.0,0.0,0.0,0.0,1,1,1,1
489,0.489,35.697533235655584,-0.8870647282324055,-229.05306751217248,-461.1655534831624,514.9164742520551,30.65067875857049,0.0,50.10225742849666,0.0,-356.38877764418055,5.046854477085095,-0.8870647282324055,-279.1553249406691,-461.1655534831624,539.0745432332732,35.697533235655584,-0.8870647282324055,-229.05306751217245,-461.1655534831624,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
490,0.49,35.43297058883887,-1.342897648488,-299.40701948638775,-449.3551489361774,539.9672334440085,30.70060282161016,0.0,49.74586865085248,0.0,-319.09651594185044,4.732367767228709,-1.342897648488,-349.1528881372402,-449.3551489361774,569.0586869295911,35.43297058883887,-1.342897648488,-299.40701948638775,-449.3551489361774,0.0,0.0,0.0,0.0,1,1,1,1
491,0.491,35.10049414640669,-1.783666030611585,-364.4430138861427,-431.2249369816326,564.6004398202575,30.75018914200304,0.0,49.42677213491063,0.0,-273.739896387836,4.350305004403648,-1.783666030611585,-413.8697860210533,-431.2249369816326,597.6982065021824,35.10049414640669,-1.783666030611585,-364.4430138861427,-431.2249369816326,0.0,0.0,0.0,0.0,1,1,1,1
492,0.492,34.706694211028136,-2.203648216933338,-421.6609414172943,-408.0018503889603,586.7396862644749,30.79947904418976,0.0,49.15303223852279,0.0,-220.65386277354597,3.9072151668383768,-2.203648216933338,-470.81397365581705,-408.0018503889603,623.0018520922678,34.706694211028136,-2.203648216933338,-421.6609414172943,-408.0018503889603,0.0,0.0,0.0,0.0,1,1,1,1
493,0.493,34.260508254238935,-2.5984303642117754,-468.8852237006615,-381.0633681780936,604.2041406445778,30.848521749496893,0.0,48.932378375749245,0.0,-160.47856459166587,3.4119865047420426,-2.5984303642117754,-517.8176020764108,-381.0633681780936,642.9186259453038,34.260508254238935,-2.5984303642117754,-468.8852237006616,-381.0633681780936,0.0,0.0,5.684341886080802e-14,0.0,1,1,1,1
494,0.494,33.77284345026152,-2.9650225070637113,-504.36749181471964,-351.8678280809534,614.9776705197341,30.897373888590348,0.0,48.77189981115758,0.0,-94.1344008947817,2.8754695616711707,-2.9650225070637113,-553.1393916258772,-351.8678280809534,655.5716246198069,33.77284345026152,-2.9650225070637113,-504.36749181471964,-351.8678280809534,0.0,0.0,0.0,0.0,1,1,1,1
495,0.495,33.2561069379453,-3.3019033238055058,-526.8676590621284,-321.88207812941044,617.4120199562972,30.946098721201057,0.0,48.6777654102628,0.0,-22.78369361977957,2.31000821674424,-3.3019033238055058,-575.5454244723912,-321.88207812941044,659.4396165321074,33.2561069379453,-3.3019033238055058,-526.8676590621284,-321.88207812941044,0.0,0.0,0.0,0.0,1,1,1,1
496,0.496,32.72366759096184,-3.6089926316562826,-535.7092495752719,-292.5098479666273,610.3658011700527,30.994765094764507,0.0,48.65498171664302,0.0,52.21904618799886,1.7289024961973318,-3.6089926316562826,-584.3642312919148,-292.5098479666273,653.4857044885144,32.72366759096184,-3.6089926316562826,-535.7092495752718,-292.5098479666273,0.0,0.0,-1.1368683772161603e-13,0.0,1,1,1,1
497,0.497,32.18927655063211,-3.887554007765054,-530.8062033684969,-265.0241724568889,593.2900113106042,31.043446186004243,0.0,48.70720076283102,0.0,129.38571017832447,1.1458303646278658,-3.887554007765054,-579.5134041313279,-265.0241724568889,637.2390427102993,32.18927655063211,-3.887554007765054,-530.8062033684969,-265.0241724568889,0.0,0.0,0.0,0.0,1,1,1,1
498,0.498,31.666475811514147,-4.1400331772165,-512.6598835476394,-240.5069995410586,566.271819029803,31.092218079622164,0.0,48.83658647300935,0.0,207.1590430679423,0.5742577318919828,-4.1400331772165,-561.4964700206488,-240.5069995410586,610.8370508358936,31.666475811514147,-4.1400331772165,-512.6598835476394,-240.5069995410586,0.0,0.0,0.0,0.0,1,1,1,1
499,0.499,31.16802464078886,-4.3698407805473,-482.3265821295756,-219.79877040377212,530.0475745627069,31.141158245616705,0.0,49.04374551607729,0.0,283.97966076135896,0.026866395172156388,-4.3698407805473,-531.3703276456529,-219.79877040377212,575.0355854842886,31.16802464078886,-4.3698407805473,-482.32658212957557,-219.79877040377212,0.0,0.0,-5.684341886080802e-14,0.0,1,1,1,1
500,0.5,30.70537253478256,-4.58109069553767,-441.3573733536774,-203.46028876414334,485.9963169795076,31.190343980963164,0.0,49.32772517683865,0.0,358.3522283274451,-0.48497144618060517,-4.58109069553767,-490.6850985305161,-203.46028876414334,531.1948371585429,30.70537253478256,-4.58109069553767,-441.3573733536774,-203.46028876414334,0.0,0.0,0.0,0.0,1,1,1,1
501,0.501,30.288204829707457,-4.778307124148069,-391.7136145571545,-191.74861915229673,436.12737677912804,31.239850882254164,0.0,49.686077405166095,0.0,428.9074530801837,-0.9516460525467068,-4.778307124148069,-441.39969196232056,-191.74861915229673,481.2496452063565,30.288204829707457,-4.778307124148069,-391.7136145571545,-191.74861915229673,0.0,0.0,0.0,0.0,1,1,1,1
502,0.502,29.924083129485215,-4.966115072648303,-335.66266718940915,-184.6080978792776,383.07907270864195,31.28975141338587,0.0,50.11498485824628,0.0,494.4567876551941,-1.3656682839006535,-4.966115072648303,-385.7776520476554,-184.6080978792776,427.67341117026064,29.924083129485215,-4.966115072648303,-335.66266718940915,-184.6080978792776,0.0,0.0,0.0,0.0,1,1,1,1
503,0.503,29.6181976049001,-5.148929586828099,-275.65943654206797,-181.67683513930763,330.14329825232795,31.340113626637944,0.0,50.60944164590148,0.0,554.037140968273,-1.7219160217378437,-5.148929586828099,-326.26887818796945,-181.67683513930763,373.440561937601,29.6181976049001,-5.148929586828099,-275.65943654206797,-181.67683513930763,0.0,0.0,0.0,0.0,1,1,1,1
504,0.504,29.373242230322504,-5.330659121608388,-214.22005372796315,-182.30836462380046,281.294456452693,31.391000086854326,0.0,51.16347878686975,0.0,606.9434394120083,-2.017757856531823,-5.330659121608388,-265.3835325148329,-182.30836462380046,321.97012150486256,29.373242230322504,-5.330659121608388,-214.22005372796315,-182.30836462380046,0.0,0.0,0.0,0.0,1,1,1,1
505,0.505,29.189417478518696,-5.51443772513969,-153.79440900500052,-185.60739125590928,241.04527361062605,31.442467037360903,0.0,51.77042222628176,0.0,652.7475371712137,-2.253049558842207,-5.51443772513969,-205.56483123128228,-185.60739125590928,276.9602923308137,29.189417478518696,-5.51443772513969,-153.79440900500052,-185.60739125590928,0.0,0.0,0.0,0.0,1,1,1,1
506,0.506,29.06455824164392,-5.702399334155434,-96.64427160636407,-190.47793050298833,213.5929709588448,31.49456383335577,0.0,52.423169763452975,0.0,691.3027077369821,-2.4300055917118506,-5.702399334155434,-149.06744136981706,-190.47793050298833,241.87381851958492,29.06455824164392,-5.702399334155434,-96.64427160636409,-190.47793050298833,0.0,0.0,1.4210854715202004e-14,0.0,1,1,1,1
507,0.507,28.994378148922298,-5.895505473863462,-44.73339702093466,-195.68155429862432,200.7295381894703,31.54733265447309,0.0,53.114472471189956,0.0,722.7337191371229,-2.552954505550794,-5.895505473863462,-97.84786949212462,-195.68155429862432,218.78180056136597,28.994378148922298,-5.895505473863462,-44.73339702093466,-195.68155429862432,0.0,0.0,0.0,0.0,1,1,1,1
508,0.508,28.972815361335503,-6.0934351243397264,0.36465327110264667,-199.90298541764747,199.90331800872215,31.60080849380385,0.0,53.83720619032708,0.0,747.413261708939,-2.6279931324683474,-6.0934351243397264,-53.472552919224434,-199.90298541764747,206.9311902410737,28.972815361335503,-6.0934351243397264,0.36465327110264667,-199.90298541764747,0.0,0.0,0.0,0.0,1,1,1,1
509,0.509,28.992459665602716,-6.294542572773574,37.53623536114512,-201.81993590379187,205.28091848317987,31.65501940662503,0.0,54.58461945203602,0.0,765.9262183404161,-2.6625597410223136,-6.294542572773574,-17.048384090890906,-201.81993590379187,202.53872204672666,28.992459665602716,-6.294542572773574,37.53623536114512,-201.81993590379187,0.0,0.0,0.0,0.0,1,1,1,1
510,0.51,29.045036543289925,-6.4958858524209795,66.17137785939788,-200.17388176530415,210.82749865423432,31.709986989186238,0.0,55.35054567037644,0.0,779.0239044183824,-2.664950445896313,-6.4958858524209795,10.820832189021438,-200.17388176530415,200.4661401590127,29.045036543289925,-6.4958858524209795,66.17137785939788,-200.17388176530415,0.0,0.0,0.0,0.0,1,1,1,1
511,0.511,29.12192107523153,-6.693325022874202,86.17947349970703,-193.83841502284062,212.13258304950162,31.765727046808824,0.0,56.12956957479482,0.0,787.5709242377427,-2.6438059715772937,-6.693325022874202,30.049903924912208,-193.83841502284062,196.1538372412415,29.12192107523153,-6.693325022874202,86.17947349970703,-193.83841502284062,0.0,0.0,0.0,0.0,1,1,1,1
512,0.512,29.214653203800655,-6.881686226318554,97.97633812551729,-181.88191776322856,206.59233974597296,31.82225040184574,0.0,56.91714049903256,0.0,792.4876647303355,-2.6075971980450845,-6.881686226318554,41.059197626484725,-181.88191776322856,186.45881507443022,29.214653203800655,-6.881686226318554,97.97633812551729,-181.88191776322856,0.0,0.0,0.0,0.0,1,1,1,1
513,0.513,29.315426083313632,-7.054984313796752,102.44361915244579,-163.62155650620454,193.04587242042874,31.879563786177137,0.0,57.7096281637629,0.0,794.6916563266948,-2.564137702863505,-7.054984313796752,44.73399098868289,-163.62155650620454,169.62648290667542,29.315426083313632,-7.054984313796752,102.44361915244579,-163.62155650620454,0.0,0.0,0.0,0.0,1,1,1,1
514,0.514,29.417520986016058,-7.206694019041502,100.86302924288655,-138.66598746061527,171.46896729868908,31.937670760169063,0.0,58.5043198200896,0.0,795.0410637605642,-2.520149774153005,-7.206694019041502,42.358709422796956,-138.66598746061527,144.99143541048366,29.417520986016058,-7.206694019041502,100.86302924288655,-138.66598746061527,0.0,0.0,0.0,0.0,1,1,1,1
515,0.515,29.515665399257863,-7.330057295383407,94.82923637311858,-106.94467633096941,142.93266899713515,31.99657260052103,0.0,59.29936088385016,0.0,794.2834253607222,-2.480907201263168,-7.330057295383407,35.52987548926841,-106.94467633096941,112.69221733473313,29.515665399257863,-7.330057295383407,94.82923637311858,-106.94467633096941,0.0,0.0,0.0,0.0,1,1,1,1
516,0.516,29.606295373159092,-7.418412633162935,86.14638578252669,-68.72234690934452,110.19964041738163,32.056269103117565,0.0,60.09364430921089,0.0,793.0124461102404,-2.4499737299584723,-7.418412633162935,26.052741473315805,-68.72234690934452,73.49494066263149,29.606295373159092,-7.418412633162935,86.14638578252669,-68.72234690934452,0.0,0.0,0.0,0.0,1,1,1,1
517,0.517,29.68770861431109,-7.4655310248933615,76.71410097310273,-24.59775296386875,80.5611738927811,32.11675925364983,0.0,60.88665675532113,0.0,791.6351848657273,-2.4290506393387403,-7.4655310248933615,15.827444217781604,-24.59775296386875,29.249913527026063,29.68770861431109,-7.4655310248933615,76.71410097310273,-24.59775296386875,0.0,0.0,0.0,0.0,1,1,1,1
518,0.518,29.76010097250094,-7.465942797550456,68.40936323514025,24.51331307481008,72.66872433269359,32.17804172799759,0.0,61.67829194018685,0.0,790.3513851638477,-2.417940755496648,-7.465942797550456,6.731071294953395,24.51331307481008,25.4206577153582,29.76010097250094,-7.465942797550456,68.40936323514025,24.51331307481008,0.0,0.0,0.0,0.0,1,1,1,1
519,0.519,29.825485498463593,-7.415239808220911,62.97087263711789,77.41013620074082,99.78807537625609,32.24011519563036,0.0,62.4686433253507,0.0,789.1460143306301,-2.4146296971667667,-7.415239808220911,0.502229311767195,77.41013620074082,77.41176539066166,29.825485498463593,-7.415239808220911,62.97087263711789,77.41013620074082,0.0,0.0,0.0,0.0,1,1,1,1
520,0.52,29.887499805483582,-7.310338490282219,61.892337406956116,132.65298347757354,146.3812674326804,32.302978411962876,0.0,63.25778933968133,0.0,787.795334518821,-2.4154786064792937,-7.310338490282219,-1.3654519327252146,132.65298347757354,132.66001087170912,29.887499805483582,-7.310338490282219,61.892337406956116,132.65298347757354,0.0,0.0,0.0,0.0,1,1,1,1
521,0.521,29.95111368959809,-7.149690899078491,66.33063193529941,188.62082224583037,199.9439104289733,32.366630098969814,0.0,64.04558467420016,0.0,785.8860722153947,-2.415516409371726,-7.149690899078491,2.285047261099251,188.62082224583037,188.63466284243358,29.95111368959809,-7.149690899078491,66.33063193529941,188.62082224583037,0.0,0.0,0.0,0.0,1,1,1,1
522,0.522,30.022254513835094,-6.933433164805134,77.03393396954377,243.5783263366998,255.46942682797066,32.43106862668012,0.0,64.83147074641555,0.0,782.846520906189,-2.408814112845029,-6.933433164805134,12.20246322312822,243.5783263366998,243.883786196827,30.022254513835094,-6.933433164805134,77.03393396954377,243.5783263366998,0.0,0.0,0.0,0.0,1,1,1,1
523,0.523,30.107372439604376,-6.663463514806922,94.29384409592176,295.7492076176531,310.4173365662035,32.49629152068699,0.0,65.61431726732174,0.0,777.9877447879563,-2.388919081082612,-6.663463514806922,28.679526828600018,295.7492076176531,297.1365158737345,30.107372439604376,-6.663463514806922,94.29384409592176,295.7492076176531,0.0,0.0,0.0,0.0,1,1,1,1
524,0.524,30.21297094418572,-6.34344515377579,117.92416547777255,343.3926066022343,363.0765636511202,32.5622948318267,0.0,66.39230501210969,0.0,770.5524859686718,-2.3493238876409777,-6.34344515377579,51.53186046566286,343.3926066022343,347.2376922399546,30.21297094418572,-6.34344515377579,117.92416547777255,343.3926066022343,0.0,0.0,0.0,0.0,1,1,1,1
525,0.525,30.345130014695485,-5.978732647327815,147.26755093298738,384.87911981979323,412.0918203884406,32.62907241308179,0.0,67.16285749807835,0.0,759.7689442826271,-2.2839423983863085,-5.978732647327815,80.10469343490902,384.87911981979323,393.1268227729565,30.345130014695485,-5.978732647327815,147.26755093298738,384.87911981979323,0.0,0.0,0.0,0.0,1,1,1,1
526,0.526,30.5090498496072,-5.576223890344866,181.22968756520112,418.7630404963642,456.2967058184181,32.69661515505201,0.0,67.92262644236098,0.0,744.9063212914576,-2.1875653054448065,-5.576223890344866,113.30706112284014,418.7630404963642,433.8213620674466,30.5090498496072,-5.576223890344866,181.22968756520112,418.7630404963642,0.0,0.0,0.0,0.0,1,1,1,1
527,0.527,30.70864180443236,-5.144143100647848,218.33916965229125,443.8475431481195,494.6439472621431,32.76491023465501,0.0,68.66753276365243,0.0,725.3289134295272,-2.0562684302226515,-5.144143100647848,149.67163688863883,443.8475431481195,468.40392872770224,30.70864180443236,-5.144143100647848,218.33916965229128,443.8475431481195,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
528,0.528,30.946190747361985,-4.691763408625439,256.8297907550772,459.2398451881229,526.1775145592102,32.833940431875384,0.0,69.39286167708195,0.0,700.5456095043394,-1.8877496845133983,-4.691763408625439,187.43692907799527,459.2398451881229,496.01798131781527,30.946190747361985,-4.691763408625439,256.8297907550772,459.2398451881229,0.0,0.0,0.0,0.0,1,1,1,1
529,0.529,31.222109082443566,-4.229080372130338,294.74074307917266,464.39381610247716,550.0306555684731,32.903683566357216,0.0,70.0934072865863,0.0,670.251891218621,-1.68157448391365,-4.229080372130338,224.64733579258638,464.39381610247716,515.8759947050536,31.222109082443566,-4.229080372130338,294.74074307917266,464.39381610247716,0.0,0.0,0.0,0.0,1,1,1,1
530,0.53,31.534797663747458,-3.76645000765327,330.0292135140835,459.13805753439453,565.44410656508,32.97411209958941,0.0,70.76365917780493,0.0,634.3618389912242,-1.439314435841954,-3.76645000765327,259.26555433627857,459.13805753439453,527.2820720845293,31.534797663747458,-3.76645000765327,330.0292135140835,459.13805753439453,0.0,0.0,0.0,0.0,1,1,1,1
531,0.531,31.880622936679757,-3.3142065902140154,360.6891658241509,443.68812084684265,571.8005097265342,33.045192939686714,0.0,71.39802101679615,0.0,593.0281873825761,-1.1645700030069577,-3.3142065902140154,289.2911448073547,443.68812084684265,529.6683066264701,31.880622936679757,-3.3142065902140154,360.6891658241509,443.68812084684265,0.0,0.0,0.0,0.0,1,1,1,1
532,0.532,32.254013221343854,-2.882276459323283,384.869735406715,418.6422334185165,568.6704079110135,33.1168874747972,0.0,71.99104920417872,0.0,546.6491256235495,-0.8628742534533487,-2.882276459323283,312.8786862025363,418.6422334185165,522.6417433399946,32.254013221343854,-2.882276459323283,384.869735406715,418.6422334185165,0.0,0.0,0.0,0.0,1,1,1,1
533,0.533,32.6476704461367,-2.479804331046602,400.98665692130334,384.9606392605402,555.864185578462,33.189151848564194,0.0,72.53769832980227,0.0,495.8612639092818,-0.5414814024274932,-2.479804331046602,328.4489585915011,384.9606392605402,506.0369672066709,32.6476704461367,-2.479804331046602,400.98665692130334,384.9606392605402,0.0,0.0,0.0,0.0,1,1,1,1
534,0.534,33.052887206553656,-2.1148081435239297,407.8204967247837,343.9293903558265,533.4838170923086,33.261937477525954,0.0,73.03355959371154,0.0,441.51894601152776,-0.20905027097229834,-2.1148081435239297,334.78693713107214,343.9293903558265,479.9684560719954,33.052887206553656,-2.1148081435239297,407.82049672478365,343.9293903558265,0.0,0.0,5.684341886080802e-14,0.0,1,1,1,1
535,0.535,33.45995311453723,-1.7938772753715286,404.59615290396795,297.11011939462026,501.9685946265727,33.33519179659267,0.0,73.47507853972307,0.0,384.66084221431475,0.1247613179445608,-1.7938772753715286,331.12107436424486,297.11011939462026,444.8770492336251,33.45995311453723,-1.7938772753715286,404.59615290396795,297.11011939462026,0.0,0.0,0.0,0.0,1,1,1,1
536,0.536,33.85862933990417,-1.5219271256493951,391.03907893745077,246.27795092366836,462.1302742381315,33.4088592055535,0.0,73.85973938193739,0.0,326.4654627081515,0.4497701343506719,-1.5219271256493951,317.17933955551337,246.27795092366836,401.56638623275285,33.85862933990417,-1.5219271256493951,391.03907893745077,246.27795092366836,0.0,0.0,0.0,0.0,1,1,1,1
537,0.537,34.238666304465944,-1.3020206129173673,367.4049294544105,193.35023802253565,415.17550112063634,33.48288217766679,0.0,74.18620484464554,0.0,268.19785200338845,0.7557841267991563,-1.3020206129173673,293.21872460976493,193.35023802253565,351.22860789683455,34.238666304465944,-1.3020206129173673,367.4049294544105,193.35023802253565,0.0,0.0,0.0,0.0,1,1,1,1
538,0.538,34.59033688826244,-1.1352642479693076,334.4807515116541,140.30922149873467,362.7175909290614,33.557202481437436,0.0,74.45440269664893,0.0,211.15022582685998,1.0331344068250061,-1.1352642479693076,260.0263488150052,140.30922149873467,295.4663766245556,34.59033688826244,-1.1352642479693076,334.4807515116541,140.30922149873467,0.0,0.0,0.0,0.0,1,1,1,1
