k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_command,laser_on
3938,3.9379999999999993,-0.38848920863309355,5.392086330935252,57.68293469395573,-39.65701760209456,70.0,0.2916454362455004,0.0,-60.286318897056745,0.0,986.9760785898268,-0.6801346448785939,5.392086330935252,117.96925359101247,-39.65701760209456,124.4565138428417,-0.3884892086330935,5.392086330935252,57.68293469395573,-39.65701760209456,-5.551115123125783e-17,0.0,0.0,0.0,1,1,1,1,1
3939,3.938999999999999,-0.3309352517985611,5.352517985611511,57.68293469395573,-39.65701760209456,70.0,0.23185260538773855,0.0,-59.29934281846692,0.0,988.6085335617522,-0.5627878571862996,5.352517985611511,116.98227751242266,-39.65701760209456,123.52138396685129,-0.3309352517985611,5.352517985611511,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3940,3.939999999999999,-0.27338129496402885,5.31294964028777,57.68293469395573,-39.65701760209456,70.0,0.17304756683605252,0.0,-58.310734284905166,0.0,990.1294477406155,-0.44642886180008134,5.31294964028777,115.9936689788609,-39.65701760209456,122.58552234366991,-0.27338129496402885,5.31294964028777,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3941,3.9409999999999994,-0.2158273381294964,5.273381294964029,57.68293469395573,-39.65701760209456,70.0,0.11523189727501768,0.0,-57.32060483716455,0.0,991.5397661093971,-0.3310592354045141,5.273381294964029,115.00353953112028,-39.65701760209456,121.64905733205984,-0.21582733812949642,5.273381294964029,57.68293469395573,-39.65701760209456,2.7755575615628914e-17,0.0,0.0,0.0,1,1,1,1,1
3942,3.9419999999999993,-0.15827338129496393,5.233812949640288,57.68293469395573,-39.65701760209456,70.0,0.058407062320907824,0.0,-56.329065071055155,0.0,992.8404350898007,-0.21668044361587174,5.233812949640288,114.01199976501088,-39.65701760209456,120.7121167717213,-0.15827338129496393,5.233812949640288,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3943,3.942999999999999,-0.1007194244604317,5.194244604316546,57.68293469395573,-39.65701760209456,70.0,0.002574417467397572,0.0,-55.33622463596535,0.0,994.0324024366846,-0.10329384192782927,5.194244604316546,113.01915932992108,-39.65701760209456,119.77482799292565,-0.1007194244604317,5.194244604316546,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3944,3.943999999999999,-0.043165467625899234,5.154676258992806,57.68293469395573,-39.65701760209456,70.0,-0.052264790967349435,0.0,-54.342192233528664,0.0,995.1166171334011,0.009099323341450201,5.154676258992806,112.0251269274844,-39.65701760209456,118.83731782656417,-0.043165467625899234,5.154676258992806,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3945,3.9449999999999994,0.014388489208633004,5.115107913669065,57.68293469395573,-39.65701760209456,70.0,-0.10610942489231141,0.0,-53.347075616395266,0.0,996.0940292880422,0.12049791410094442,5.115107913669065,111.030010310351,-39.65701760209456,117.89971261461788,0.014388489208633004,5.115107913669065,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3946,3.9459999999999993,0.07194244604316546,5.075539568345324,57.68293469395573,-39.65701760209456,70.0,-0.15895845349406268,0.0,-52.35098158710722,0.0,996.965590030587,0.23090089953722814,5.075539568345324,110.03391628106294,-39.65701760209456,116.96213822105342,0.07194244604316546,5.075539568345324,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3947,3.946999999999999,0.12949640287769792,5.0359712230215825,57.68293469395573,-39.65701760209456,70.0,-0.2108109522861546,0.0,-51.35401599707664,0.0,997.7322514109674,0.3403073551638525,5.0359712230215825,109.03695069103236,-39.65701760209456,116.02472004315055,0.12949640287769792,5.0359712230215825,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3948,3.947999999999999,0.18705035971223039,4.996402877697841,57.68293469395573,-39.65701760209456,70.0,-0.2616661021575257,0.0,-50.35628374566567,0.0,998.39496629803,0.4487164618697561,4.996402877697841,108.03921843962141,-39.65701760209456,115.08758302326567,0.18705035971223039,4.996402877697841,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3949,3.9489999999999994,0.2446043165467624,4.956834532374101,57.68293469395573,-39.65701760209456,70.0,-0.3115231884200424,0.0,-49.35788877936764,0.0,998.9546882794168,0.5561275049668049,4.956834532374101,107.04082347332337,-39.65701760209456,114.15085166103674,0.24460431654676246,4.956834532374101,57.68293469395573,-39.65701760209456,-5.551115123125783e-17,0.0,0.0,0.0,1,1,1,1,1
3950,3.9499999999999993,0.30215827338129486,4.91726618705036,57.68293469395573,-39.65701760209456,70.0,-0.36038159985527035,0.0,-48.35893409108822,0.0,999.4123715623566,0.6625398732365653,4.91726618705036,106.04186878504396,-39.65701760209456,113.21465002603381,0.3021582733812949,4.91726618705036,57.68293469395574,-39.65701760209456,-5.551115123125783e-17,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3951,3.950999999999999,0.3597122302158273,4.877697841726619,57.68293469395573,-39.65701760209456,70.0,-0.4082408277605774,0.0,-47.359521719525866,0.0,999.7689708753636,0.7679530579764047,4.877697841726619,105.0424564134816,-39.65701760209456,112.27910177085948,0.35971223021582727,4.877697841726619,57.68293469395574,-39.65701760209456,5.551115123125783e-17,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3952,3.951999999999999,0.4172661870503598,4.838129496402877,57.68293469395573,-39.65701760209456,70.0,-0.45510046499466555,0.0,-46.3597527486505,0.0,1000.0254413708487,0.8723666520450253,4.838129496402877,104.04268744260622,-39.65701760209456,111.34433014470332,0.4172661870503597,4.838129496402877,57.68293469395572,-39.65701760209456,5.551115123125783e-17,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3953,3.9529999999999994,0.47482014388489224,4.798561151079136,57.68293469395573,-39.65701760209456,70.0,-0.5009602050226306,0.0,-45.35972730727965,0.0,1000.1827385286472,0.9757803489075229,4.798561151079136,103.04266200123539,-39.65701760209456,110.41045800735398,0.47482014388489224,4.798561151079136,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3954,3.9539999999999993,0.5323741007194243,4.758992805755396,57.68293469395573,-39.65701760209456,70.0,-0.545819840960646,0.0,-44.359544568751,0.0,1000.2418180604542,1.07819394168007,4.758992805755396,102.04247926270673,-39.65701760209456,109.47760784367172,0.5323741007194241,4.758992805755396,57.68293469395574,-39.65701760209456,1.1102230246251565e-16,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3955,3.954999999999999,0.5899280575539567,4.719424460431655,57.68293469395573,-39.65701760209456,70.0,-0.5896792646203668,0.0,-43.359302750690546,0.0,1000.2036358151762,1.1796073221743235,4.719424460431655,101.04223744464628,-39.65701760209456,108.54590177852462,0.5899280575539567,4.719424460431655,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3956,3.955999999999999,0.6474820143884892,4.679856115107913,57.68293469395573,-39.65701760209456,70.0,-0.6325384655531497,0.0,-42.35909911487537,0.0,1000.0691476851983,1.2800204799416388,4.679856115107913,100.04203380883109,-39.65701760209456,107.6154615921901,0.6474820143884891,4.679856115107913,57.68293469395572,-39.65701760209456,1.1102230246251565e-16,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3957,3.9569999999999994,0.7050359712230216,4.640287769784173,57.68293469395573,-39.65701760209456,70.0,-0.6743975300941825,0.0,-41.359029967190175,0.0,999.8393095135557,1.379433501317204,4.640287769784173,99.0419646611459,-39.65701760209456,106.68640873622333,0.7050359712230216,4.640287769784173,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3958,3.9579999999999993,0.7625899280575541,4.600719424460431,57.68293469395573,-39.65701760209456,70.0,-0.7152566404066159,0.0,-40.35919065767662,0.0,999.5150770020322,1.47784656846417,4.600719424460431,98.04212535163235,-39.65701760209456,105.75886434979353,0.7625899280575541,4.600719424460431,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3959,3.958999999999999,0.8201438848920861,4.561151079136691,57.68293469395573,-39.65701760209456,70.0,-0.7551160735257914,0.0,-39.35967558067459,0.0,999.0974056201588,1.5752599584178775,4.561151079136691,97.04261027463032,-39.65701760209456,104.83294927648761,0.8201438848920861,4.561151079136691,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3960,3.959999999999999,0.8776978417266186,4.5215827338129495,57.68293469395573,-39.65701760209456,70.0,-0.7939762004036558,0.0,-38.36057817505443,0.0,998.5872505151369,1.6716740421302743,4.5215827338129495,96.04351286901016,-39.65701760209456,103.90878408158069,0.8776978417266185,4.5215827338129495,57.68293469395573,-39.65701760209456,1.1102230246251565e-16,0.0,0.0,0.0,1,1,1,1,1
3961,3.9609999999999994,0.935251798561151,4.482014388489208,57.68293469395573,-39.65701760209456,70.0,-0.8318374849534527,0.0,-37.36199092453929,0.0,997.9855664226654,1.7670892835146037,4.482014388489208,95.04492561849503,-39.65701760209456,102.98648906977114,0.935251798561151,4.482014388489208,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3962,3.9619999999999993,0.9928057553956835,4.442446043165468,57.68293469395573,-39.65701760209456,70.0,-0.8687004830947807,0.0,-36.36400535811663,0.0,997.2933075786868,1.8615062384904641,4.442446043165468,94.04694005207236,-39.65701760209456,102.06618430337704,0.9928057553956835,4.442446043165468,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3963,3.962999999999999,1.050359712230216,4.402877697841726,57.68293469395573,-39.65701760209456,70.0,-0.904565841799108,0.0,-35.36671205053794,0.0,996.5114276320422,1.954925554029324,4.402877697841726,93.04964674449367,-39.65701760209456,101.14798962098999,1.050359712230216,4.402877697841726,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3964,3.963999999999999,1.1079136690647484,4.363309352517986,57.68293469395573,-39.65701760209456,70.0,-0.93943429813583,0.0,-34.3702006229059,0.0,995.6408795580415,2.0473479672005785,4.363309352517986,92.05313531686163,-39.65701760209456,100.23202465658007,1.1079136690647484,4.363309352517986,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3965,3.9649999999999994,1.1654676258992804,4.323741007194245,57.68293469395573,-39.65701760209456,70.0,-0.9733066783189569,0.0,-33.37455974334786,0.0,994.6826155729386,2.1387743042182374,4.323741007194245,91.05749443730359,-39.65701760209456,99.31840885904492,1.1654676258992804,4.323741007194245,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3966,3.9659999999999993,1.223021582733813,4.284172661870503,57.68293469395573,-39.65701760209456,70.0,-1.0061838967545182,0.0,-32.37987712777492,0.0,993.6375870493273,2.229205479488331,4.284172661870503,90.06281182173065,-39.65701760209456,98.40726151219383,1.223021582733813,4.284172661870503,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3967,3.966999999999999,1.2805755395683454,4.244604316546763,57.68293469395573,-39.65701760209456,70.0,-1.0380669550887687,0.0,-31.38623954072559,0.0,992.5067444324352,2.318642494657114,4.244604316546763,89.06917423468133,-39.65701760209456,97.49870175515599,1.2805755395683454,4.244604316546763,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3968,3.967999999999999,1.3381294964028778,4.205035971223022,57.68293469395573,-39.65701760209456,70.0,-1.0689569412572781,0.0,-30.393732796293154,0.0,991.291037157336,2.4070864376601557,4.205035971223022,88.07666749024888,-39.65701760209456,96.59284860319993,1.3381294964028776,4.205035971223022,57.68293469395573,-39.65701760209456,2.220446049250313e-16,0.0,0.0,0.0,1,1,1,1,1
3969,3.9689999999999994,1.3956834532374103,4.16546762589928,57.68293469395573,-39.65701760209456,70.0,-1.0988550285349925,0.0,-29.40244175913582,0.0,989.9914135670658,2.494538481772403,4.16546762589928,87.08537645309156,-39.65701760209456,95.689820968949,1.3956834532374103,4.16546762589928,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3970,3.9699999999999993,1.4532374100719423,4.12589928057554,57.68293469395573,-39.65701760209456,70.0,-1.127762474587345,0.0,-28.412450345568754,0.0,988.608820831649,2.5809998846592874,4.12589928057554,86.09538503952449,-39.65701760209456,94.78973768397513,1.4532374100719425,4.12589928057554,57.68293469395573,-39.65701760209456,-2.220446049250313e-16,0.0,0.0,0.0,1,1,1,1,1
3971,3.970999999999999,1.5107913669064748,4.086330935251798,57.68293469395573,-39.65701760209456,70.0,-1.1556806205224979,0.0,-27.423841524737107,0.0,987.1442048680238,2.666471987428973,4.086330935251798,85.10677621869283,-39.65701760209456,93.89271752075076,1.510791366906475,4.086330935251798,57.68293469395572,-39.65701760209456,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3972,3.971999999999999,1.5683453237410072,4.046762589928058,57.68293469395573,-39.65701760209456,70.0,-1.1826108899448011,0.0,-26.436697319869083,0.0,985.5985102608855,2.750956213685808,4.046762589928058,84.11963201382481,-39.65701760209456,92.99887921493537,1.568345323741007,4.046762589928058,57.68293469395573,-39.65701760209456,2.220446049250313e-16,0.0,0.0,0.0,1,1,1,1,1
3973,3.9729999999999994,1.6258992805755397,4.0071942446043165,57.68293469395573,-39.65701760209456,70.0,-1.2085547880095397,0.0,-25.451098809608197,0.0,983.9726801844168,2.8344540685850794,4.0071942446043165,83.13403350356393,-39.65701760209456,92.10834148797018,1.6258992805755397,4.0071942446043165,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3974,3.9739999999999993,1.6834532374100721,3.9676258992805753,57.68293469395573,-39.65701760209456,70.0,-1.2335139004790556,0.0,-24.467126129423782,0.0,982.2676563249379,2.9169671378891278,3.9676258992805753,82.1500608233795,-39.65701760209456,91.22122306995117,1.6834532374100721,3.9676258992805753,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3975,3.974999999999999,1.7410071942446042,3.9280575539568345,57.68293469395573,-39.65701760209456,70.0,-1.2574898927803169,0.0,-23.484858473098843,0.0,980.4843788044435,2.998497087024921,3.9280575539568345,81.16779316705457,-39.65701760209456,90.33764272274647,1.7410071942446042,3.9280575539568345,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3976,3.975999999999999,1.7985611510791366,3.8884892086330938,57.68293469395573,-39.65701760209456,70.0,-1.2804845090640136,0.0,-22.5043740942944,0.0,978.6237861050482,3.07904566014315,3.8884892086330938,80.18730878825014,-39.65701760209456,89.45771926332023,1.7985611510791366,3.8884892086330938,57.68293469395574,-39.65701760209456,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1,1
3977,3.9769999999999994,1.856115107913669,3.8489208633093526,57.68293469395573,-39.65701760209456,70.0,-1.3024995712652554,0.0,-21.52575030818935,0.0,976.6868149943264,3.1586146791789247,3.8489208633093526,79.20868500214507,-39.65701760209456,88.58157158722055,1.8561151079136693,3.8489208633093526,57.68293469395572,-39.65701760209456,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3978,3.9779999999999993,1.9136690647482015,3.8093525179856114,57.68293469395573,-39.65701760209456,70.0,-1.3235369781659476,0.0,-20.549063493195025,0.0,974.6744004515512,3.237206042914149,3.8093525179856114,78.23199818715075,-39.65701760209456,87.70931869218457,1.9136690647482015,3.8093525179856114,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3979,3.978999999999999,1.971223021582734,3.76978417266187,57.68293469395573,-39.65701760209456,70.0,-1.3435987044589168,0.0,-19.574389092743473,0.0,972.5874755948255,3.314821726041651,3.76978417266187,77.2573237866992,-39.65701760209456,86.8410797018077,1.9712230215827342,3.76978417266187,57.68293469395573,-39.65701760209456,-2.220446049250313e-16,0.0,0.0,0.0,1,1,1,1,1
3980,3.979999999999999,2.028776978417266,3.73021582733813,57.68293469395573,-39.65701760209456,70.0,-1.362686799813863,0.0,-18.60180161714865,0.0,970.4269716091075,3.391463778231129,3.73021582733813,76.28473631110438,-39.65701760209456,85.97697388921969,2.028776978417266,3.73021582733813,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3981,3.9809999999999994,2.086330935251799,3.690647482014388,57.68293469395573,-39.65701760209456,70.0,-1.380803387945207,0.0,-17.63137464553954,0.0,968.1938176751303,3.4671343231970058,3.690647482014388,75.31430933949527,-39.65701760209456,85.11712070070287,2.086330935251799,3.690647482014388,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3982,3.9819999999999993,2.143884892086331,3.6510791366906474,57.68293469395573,-39.65701760209456,70.0,-1.397950665681909,0.0,-16.663180827864412,0.0,965.8889408992061,3.54183555776824,3.6510791366906474,74.34611552182014,-39.65701760209456,84.26163977918222,2.143884892086331,3.6510791366906474,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3983,3.982999999999999,2.201438848920863,3.6115107913669067,57.68293469395573,-39.65701760209456,70.0,-1.4141309020393238,0.0,-15.697291886965207,0.0,963.5132662439223,3.6155697509601867,3.6115107913669067,73.38022658092093,-39.65701760209456,83.41065098750958,2.201438848920863,3.6115107913669067,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3984,3.983999999999999,2.258992805755396,3.5719424460431655,57.68293469395573,-39.65701760209456,70.0,-1.429346437293167,0.0,-14.733778620721285,0.0,961.0677164597228,3.6883392430485626,3.5719424460431655,72.41671331467701,-39.65701760209456,82.56427443145708,2.258992805755396,3.5719424460431655,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3985,3.9849999999999994,2.316546762589928,3.5323741007194247,57.68293469395573,-39.65701760209456,70.0,-1.4435996820556585,0.0,-13.772710904261562,0.0,958.5532120173693,3.7601464446455863,3.5323741007194247,71.45564559821729,-39.65701760209456,81.72263048232642,2.316546762589928,3.5323741007194247,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3986,3.9859999999999993,2.3741007194244608,3.492805755395683,57.68293469395573,-39.65701760209456,70.0,-1.4568931163539114,0.0,-12.814157692244192,0.0,955.9706710412898,3.830993835778372,3.492805755395683,70.49709238619992,-39.65701760209456,80.88583979907266,2.3741007194244608,3.492805755395683,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3987,3.986999999999999,2.431654676258993,3.4532374100719423,57.68293469395573,-39.65701760209456,70.0,-1.469229288710635,0.0,-11.858187021202902,0.0,953.3210092438013,3.900883964969628,3.4532374100719423,69.54112171515862,-39.65701760209456,80.05402334983135,2.431654676258993,3.4532374100719423,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3988,3.987999999999999,2.489208633093525,3.4136690647482015,57.68293469395573,-39.65701760209456,70.0,-1.4806108152272162,0.0,-10.9048660119591,0.0,950.6051398602134,3.9698194483207407,3.4136690647482015,68.58780070591483,-39.65701760209456,79.22730243272915,2.489208633093525,3.4136690647482015,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3989,3.9889999999999994,2.5467625899280577,3.3741007194244603,57.68293469395573,-39.65701760209456,70.0,-1.4910403786692452,0.0,-9.954260872098887,0.0,950.3643160416543,4.037802968597303,3.3741007194244603,67.63719556605461,-39.65701760209456,78.40579869584619,2.5467625899280577,3.3741007194244603,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3990,3.9899999999999993,2.6043165467625897,3.3345323741007196,57.68293469395573,-39.65701760209456,70.0,-1.5005194573833232,0.0,-9.003896556057233,0.0,947.955040059981,4.104836004145913,3.3345323741007196,66.68683125001296,-39.65701760209456,77.58745070731827,2.6043165467625897,3.3345323741007196,57.68293469395572,-39.65701760209456,0.0,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3991,3.990999999999999,2.6618705035971226,3.2949640287769784,57.68293469395573,-39.65701760209456,70.0,-1.5090493764193504,0.0,-8.055941515997253,0.0,945.4998912566491,4.1709198800164735,3.2949640287769784,65.73887620995298,-39.65701760209456,76.77420719512745,2.661870503597123,3.2949640287769784,57.68293469395572,-39.65701760209456,-4.440892098500626e-16,0.0,7.105427357601002e-15,0.0,1,1,1,1,1
3992,3.991999999999999,2.7194244604316546,3.2553956834532376,57.68293469395573,-39.65701760209456,70.0,-1.5166325679897195,0.0,-7.110441624740604,0.0,942.9992403786116,4.236057028421374,3.2553956834532376,64.79337631869633,-39.65701760209456,75.9661810272771,2.7194244604316546,3.2553956834532376,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3993,3.9929999999999994,2.7769784172661867,3.215827338129497,57.68293469395573,-39.65701760209456,70.0,-1.5232715099942706,0.0,-6.167442384361992,0.0,940.4534682223127,4.300249927260458,3.215827338129497,63.85037707831772,-39.65701760209456,75.16348646873826,2.776978417266187,3.215827338129497,57.68293469395573,-39.65701760209456,-4.440892098500626e-16,0.0,0.0,0.0,1,1,1,1,1
3994,3.9939999999999993,2.8345323741007196,3.176258992805755,57.68293469395573,-39.65701760209456,70.0,-1.5289687256445215,0.0,-5.226988916139679,0.0,937.8629629490345,4.363501099745241,3.176258992805755,62.90992361009541,-39.65701760209456,74.36623920651681,2.8345323741007196,3.176258992805755,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3995,3.994999999999999,2.8920863309352516,3.1366906474820144,57.68293469395573,-39.65701760209456,70.0,-1.5337267830791865,0.0,-4.289125953190645,0.0,935.2281182170037,4.4258131140144386,3.1366906474820144,61.97206064714638,-39.65701760209456,73.57455637614424,2.892086330935252,3.1366906474820144,57.68293469395573,-39.65701760209456,-4.440892098500626e-16,0.0,0.0,0.0,1,1,1,1,1
3996,3.995999999999999,2.9496402877697845,3.097122302158273,57.68293469395573,-39.65701760209456,70.0,-1.5375482949732688,0.0,-3.3538978349736412,0.0,932.549331869335,4.4871885827430535,3.097122302158273,61.036832528929374,-39.65701760209456,72.78855658863836,2.9496402877697845,3.097122302158273,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3997,3.9969999999999994,3.0071942446043165,3.0575539568345325,57.68293469395573,-39.65701760209456,70.0,-1.5404359181423077,0.0,-2.4213485031043063,0.0,929.8270050002452,4.547630162746624,3.0575539568345325,60.104283197060035,-39.65701760209456,72.00835995719686,3.0071942446043165,3.0575539568345325,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3998,3.9979999999999993,3.0647482014388485,3.0179856115107917,57.68293469395573,-39.65701760209456,70.0,-1.542392353142912,0.0,-1.4915214981040612,0.0,927.0615412786931,4.60714055458176,3.0179856115107917,59.17445619205979,-39.65701760209456,71.23408812302465,3.0647482014388485,3.0179856115107917,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
3999,3.998999999999999,3.1223021582733814,2.9784172661870505,57.68293469395573,-39.65701760209456,70.0,-1.5434203438703769,0.0,-0.5644599568253681,0.0,924.2533464471956,4.665722502143758,2.9784172661870505,58.2473946507811,-39.65701760209456,70.46586427978217,3.1223021582733814,2.9784172661870505,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4000,3.999999999999999,3.1798561151079134,2.9388489208633093,57.68293469395573,-39.65701760209456,70.0,-1.5435226771539785,0.0,0.3597933896218275,0.0,921.4028279398575,4.723378792261892,2.9388489208633093,57.3231413043339,-39.65701760209456,69.70381319619085,3.1798561151079134,2.9388489208633093,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4001,4.0009999999999994,3.2374100719424463,2.899280575539568,57.68293469395573,-39.65701760209456,70.0,-1.5427021823503868,0.0,1.2811962175616851,0.0,918.5103945815194,4.780112254292833,2.899280575539568,56.401738476394044,-39.65701760209456,68.94806123635665,3.2374100719424463,2.899280575539568,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4002,4.001999999999999,3.2949640287769784,2.8597122302158273,57.68293469395573,-39.65701760209456,70.0,-1.5409617309355343,0.0,2.1997066121432045,0.0,915.5764563421053,4.835925759712513,2.8597122302158273,55.48322808181253,-39.65701760209456,68.19873637737922,3.2949640287769784,2.8597122302158273,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4003,4.002999999999999,3.3525179856115104,2.8201438848920866,57.68293469395573,-39.65701760209456,70.0,-1.53830423609522,0.0,3.1152830684853097,0.0,912.6014241285295,4.89082222170673,2.8201438848920866,54.56765162547042,-39.65701760209456,67.4559682238091,3.3525179856115104,2.8201438848920866,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4004,4.004,3.4100719424460433,2.7805755395683454,57.68293469395573,-39.65701760209456,70.0,-1.5347326523146703,0.0,4.027884492613839,0.0,909.5857096021498,4.944804594760713,2.7805755395683454,53.65505020134189,-39.65701760209456,66.71988801850132,3.410071942446043,2.7805755395683454,57.68293469395573,-39.65701760209456,4.440892098500626e-16,0.0,0.0,0.0,1,1,1,1,1
4005,4.004999999999999,3.4676258992805753,2.7410071942446046,57.68293469395573,-39.65701760209456,70.0,-1.5302499749672553,0.0,4.937470202215989,0.0,906.5297250135843,4.99787587424783,2.7410071942446046,52.74546449173974,-39.65701760209456,65.99062864939397,3.467625899280575,2.7410071942446046,57.68293469395573,-39.65701760209456,4.440892098500626e-16,0.0,0.0,0.0,1,1,1,1,1
4006,4.005999999999999,3.525179856115108,2.701438848920863,57.68293469395573,-39.65701760209456,70.0,-1.5248592399025325,0.0,5.843999927229573,0.0,903.4338830493127,5.050039096017641,2.701438848920863,51.838934766726155,-39.65701760209456,65.26832465171546,3.525179856115108,2.701438848920863,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4007,4.007,3.58273381294964,2.661870503597122,57.68293469395573,-39.65701760209456,70.0,-1.5185635230337784,0.0,6.747433810278886,0.0,900.2985966862312,5.101297335983419,2.661870503597122,50.935500883676845,-39.65701760209456,64.5531122050973,3.58273381294964,2.661870503597122,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
4008,4.007999999999999,3.6402877697841722,2.6223021582733814,57.68293469395573,-39.65701760209456,70.0,-1.5113659399251564,0.0,7.647732406965117,0.0,897.1242790515234,5.151653709709329,2.6223021582733814,50.03520228699061,-39.65701760209456,63.845129125039044,3.6402877697841727,2.6223021582733814,57.68293469395573,-39.65701760209456,-4.440892098500626e-16,0.0,0.0,0.0,1,1,1,1,1
4009,4.0089999999999995,3.697841726618705,2.58273381294964,57.68293469395573,-39.65701760209456,70.0,-1.5032696453786656,0.0,8.54485668601664,0.0,893.9113432859785,5.201111371997371,2.58273381294964,49.138078007939086,-39.65701760209456,63.14451484814136,3.697841726618705,2.58273381294964,57.68293469395573,-39.65701760209456,0.0,0.0,0.0,0.0,1,1,1,1,1
